id;points;value;round
495;0;21;5
445;0;13;0
465;0;5;17
531;0;18;0
592;0;5;10
201;0;23;16
497;1;19;13
110;0;20;7
749;7;18;13
370;4;23;5
745;2;22;5
542;0;5;4
662;7;25;9
630;2;17;20
742;2;18;8
704;2;25;10
141;0;22;2
603;0;7;19
72;0;19;7
651;0;5;7
721;0;25;18
603;0;7;10
100;0;12;14
732;0;17;13
88;0;7;16
18;0;20;13
735;5;23;1
119;1;21;20
381;0;16;12
184;6;24;9
488;0;18;16
345;0;14;15
696;0;17;0
709;0;18;12
103;0;18;0
491;4;17;14
674;4;20;8
532;0;18;0
185;0;15;0
461;0;19;6
468;0;18;4
745;0;22;10
501;3;16;1
235;-1;19;5
765;1;19;10
591;0;5;2
429;8;10;1
459;0;14;15
70;0;16;14
100;0;12;10
487;2;20;1
702;0;19;15
185;0;15;10
669;0;16;13
345;0;14;18
178;0;5;19
130;0;20;8
248;2;17;2
692;0;18;3
691;4;18;7
743;0;17;19
602;0;18;0
233;2;19;3
717;7;16;9
344;2;18;1
732;0;17;10
67;0;17;2
21;1;16;4
697;0;16;0
329;0;18;11
479;0;15;5
534;0;17;5
523;4;20;5
273;4;19;20
5;0;6;7
343;0;8;4
603;0;7;6
621;0;5;1
602;0;18;6
591;0;5;15
217;0;20;4
633;1;18;5
181;1;18;7
645;2;23;13
725;0;14;15
695;0;20;0
26;0;5;0
546;0;5;19
542;0;6;17
138;11;23;11
526;0;16;5
238;0;16;11
272;2;21;3
740;0;18;10
269;2;19;4
747;7;18;14
395;2;16;7
69;6;27;10
622;1;18;8
492;9;14;7
446;2;16;8
610;6;16;1
589;0;5;11
409;0;13;17
286;0;17;0
645;14;22;7
99;0;13;7
745;1;21;15
360;0;17;19
22;0;5;6
201;7;22;13
426;0;17;15
340;4;19;20
284;0;17;5
20;0;19;7
650;0;10;9
322;8;23;7
47;6;16;8
468;2;18;12
307;7;22;10
755;2;18;20
519;0;5;1
339;7;20;17
765;12;20;20
575;0;5;12
583;0;5;9
4;0;8;18
329;0;18;4
726;0;17;11
164;0;15;2
174;0;20;6
721;0;25;13
611;3;18;13
699;2;19;11
371;5;22;16
569;0;12;10
695;3;19;5
19;0;19;19
72;0;19;14
688;9;20;3
264;0;19;14
749;7;17;16
279;5;19;10
629;1;17;8
595;0;5;20
268;0;22;2
430;2;18;2
741;4;23;15
472;2;17;18
211;10;25;3
193;7;24;12
268;0;22;7
549;0;21;6
45;0;17;11
264;0;19;11
673;3;8;7
240;1;19;10
603;0;7;18
468;0;18;6
580;0;5;10
14;1;18;20
224;7;19;16
593;0;5;11
615;4;18;1
446;7;16;19
633;2;18;6
141;1;23;10
96;0;18;0
532;0;18;16
99;0;13;16
19;3;19;1
526;0;16;7
692;9;18;12
77;4;20;5
330;0;17;11
728;0;15;0
198;0;23;17
269;2;19;1
615;0;18;0
625;0;18;2
56;7;26;3
531;4;18;11
766;0;19;17
185;0;15;15
706;2;15;3
523;0;20;3
553;0;15;7
601;0;17;5
27;0;17;18
736;2;19;7
236;0;22;10
621;0;5;12
650;0;10;5
630;6;15;1
309;2;18;17
566;0;18;5
259;0;17;8
491;4;15;8
719;0;18;5
690;0;17;1
300;0;10;14
371;0;24;0
388;7;21;2
649;0;17;10
153;0;20;18
519;0;5;6
533;2;22;2
592;0;5;0
295;0;18;15
625;1;18;5
362;7;22;7
286;3;17;1
446;0;16;16
111;2;15;19
256;0;19;18
585;0;5;15
268;8;19;17
58;0;22;17
150;0;26;20
272;2;21;2
638;0;12;5
736;0;19;10
187;0;20;8
709;5;18;14
692;7;18;9
346;2;20;2
271;0;19;19
22;0;5;0
694;0;18;14
90;2;20;9
486;0;7;14
644;0;16;7
423;0;16;1
729;0;15;15
147;0;12;0
273;0;19;16
675;0;20;17
392;1;15;7
147;8;13;4
150;0;26;8
675;0;20;1
719;0;19;0
154;10;20;9
487;3;20;3
330;0;17;14
416;0;16;7
65;0;26;8
730;0;19;19
585;0;5;2
362;4;23;20
448;0;16;15
170;0;20;0
233;6;18;20
107;7;18;8
628;0;6;3
56;0;26;10
536;4;25;1
468;0;18;9
715;2;15;16
310;0;20;11
519;0;5;9
68;4;18;7
412;7;21;20
75;2;24;7
10;0;8;9
563;0;8;12
409;0;13;20
614;-4;16;17
574;0;5;10
412;6;19;2
760;2;18;16
130;0;20;19
736;0;19;18
582;0;13;0
397;4;20;10
402;2;20;16
217;4;21;19
616;1;19;5
730;0;19;2
602;3;18;14
671;3;18;18
610;7;16;6
393;3;22;4
7;0;18;10
727;3;16;2
735;6;22;14
59;0;24;16
391;1;19;14
715;3;15;3
653;0;5;10
105;0;16;13
598;2;15;15
382;0;5;9
617;0;16;1
22;0;5;15
487;2;20;6
714;2;21;16
572;0;5;20
773;0;5;19
269;4;19;5
145;0;24;8
652;0;5;8
154;9;20;3
295;0;18;2
77;3;20;15
75;3;24;8
68;0;18;0
444;4;18;13
164;2;15;3
447;6;16;5
450;12;20;10
115;0;16;9
418;0;16;20
570;0;5;0
755;3;18;19
572;0;5;5
22;0;5;11
386;0;21;17
279;2;19;8
185;2;15;8
234;1;19;8
564;0;12;5
236;0;22;13
18;0;20;11
388;13;22;6
717;1;16;14
103;7;19;12
601;0;17;0
217;8;20;6
589;0;5;20
592;2;5;6
370;4;22;11
425;0;15;19
519;0;5;11
700;1;23;7
99;0;13;1
569;0;12;7
528;3;22;10
264;0;19;18
147;0;13;11
662;17;22;3
130;0;20;0
339;0;20;0
260;3;15;20
415;2;19;9
530;0;13;5
746;3;19;16
673;0;7;0
682;0;18;4
768;0;5;17
649;0;17;8
146;0;28;1
412;4;19;9
615;0;18;5
744;0;6;1
107;5;18;7
505;2;17;11
318;2;18;11
689;3;19;9
259;1;17;6
248;0;17;20
474;0;16;2
90;2;30;2
388;0;22;17
546;0;5;4
683;0;14;8
615;0;18;16
534;0;17;4
344;3;18;12
243;5;16;16
773;0;5;20
193;7;24;13
257;-1;19;15
181;3;18;6
444;1;18;14
396;0;5;16
392;5;15;6
753;0;22;19
570;0;5;6
710;0;5;10
593;0;5;16
229;2;18;17
665;0;17;6
14;-2;18;3
28;2;19;13
371;5;22;9
766;0;19;18
577;1;17;6
598;0;15;12
699;1;19;14
458;5;18;18
20;0;19;12
710;0;5;6
57;0;10;20
608;0;17;10
336;0;15;13
761;0;20;6
236;0;22;0
468;0;18;13
384;2;18;2
151;8;19;17
100;0;12;6
339;8;20;14
753;6;22;14
133;0;26;1
468;10;18;17
179;0;18;14
617;2;16;3
465;0;5;9
666;0;15;16
64;0;5;20
77;2;20;4
680;0;18;15
555;0;19;15
390;0;19;15
713;3;19;12
330;3;17;15
705;0;16;14
279;-1;18;14
174;0;20;0
386;7;19;2
55;0;7;16
578;0;17;5
669;0;16;19
630;3;17;12
701;0;18;8
286;0;17;5
201;0;23;6
431;0;17;2
631;0;18;0
69;6;27;11
356;4;19;1
727;3;17;15
465;0;5;20
553;0;15;0
258;10;21;13
699;3;19;19
100;0;12;9
725;0;14;11
400;0;18;20
270;5;21;15
317;1;21;19
170;0;20;3
229;0;18;13
472;1;18;10
133;7;25;7
520;1;11;16
671;2;18;20
652;0;5;6
322;3;23;11
146;0;28;3
18;0;20;3
726;0;17;18
429;5;10;11
642;0;15;18
102;0;19;8
187;2;19;13
430;9;19;19
325;1;20;12
102;0;19;2
310;0;20;12
344;3;18;3
696;0;17;19
317;9;22;7
271;3;19;20
172;4;26;5
555;3;19;11
141;-1;23;13
610;2;16;5
594;0;8;5
474;0;16;20
497;0;19;11
151;3;19;14
546;0;5;16
659;0;12;11
468;5;18;20
577;5;17;4
22;0;5;7
236;0;22;4
487;9;22;13
178;0;5;7
724;7;18;8
22;0;5;3
687;2;18;2
211;4;25;5
520;0;10;5
622;4;18;1
59;3;25;8
709;0;18;16
528;5;23;18
535;0;28;8
311;0;16;18
508;0;18;7
145;3;24;12
474;0;16;16
378;0;19;13
740;1;18;18
407;0;21;11
743;0;17;13
527;7;18;8
311;3;16;3
180;0;15;9
47;1;16;6
115;1;16;17
603;0;7;14
187;0;21;5
448;0;16;3
553;0;15;6
670;0;16;19
617;3;16;20
600;0;5;5
209;2;23;8
486;0;7;13
215;2;15;9
689;0;18;18
259;2;17;4
640;3;20;2
625;0;18;17
506;0;6;16
166;0;22;1
499;0;35;8
213;0;18;4
745;0;21;16
671;-3;18;2
284;8;18;13
611;6;18;2
608;0;17;14
84;0;5;16
591;0;5;4
523;3;20;6
681;0;18;8
28;0;19;9
523;0;20;14
184;5;23;16
151;0;19;6
762;0;18;15
501;2;16;14
744;0;6;5
761;0;19;16
329;0;18;18
560;0;20;1
694;4;18;4
618;0;9;0
501;3;16;2
26;0;5;12
130;0;20;20
386;0;21;20
12;0;5;10
664;1;10;16
535;0;30;2
757;0;6;17
749;4;17;18
721;0;25;4
722;1;17;3
665;3;17;3
427;0;19;14
53;3;19;4
759;2;18;19
284;2;17;9
64;0;5;14
153;0;20;11
96;6;18;11
428;0;5;5
196;2;19;18
10;0;8;10
390;0;19;16
21;0;16;17
529;3;20;7
620;0;5;19
344;1;18;18
739;0;5;4
99;0;13;18
656;0;14;18
189;6;31;4
603;2;7;3
578;0;17;12
393;1;19;15
757;0;6;11
494;5;15;11
583;3;5;17
255;0;18;5
694;0;18;6
742;4;18;14
238;4;16;6
717;0;16;13
667;2;13;20
542;0;5;1
535;0;30;0
679;0;13;6
229;6;18;7
334;1;20;2
700;6;23;8
764;0;18;6
414;3;19;9
351;7;15;12
582;2;13;4
248;0;17;13
428;0;5;9
645;5;19;2
569;0;12;13
163;0;16;18
582;0;13;14
427;0;19;0
649;0;17;1
589;0;5;18
340;4;19;15
356;0;19;19
358;3;18;6
527;0;18;5
734;2;18;19
394;0;18;0
459;0;14;3
498;0;20;12
196;7;19;19
655;0;12;3
155;6;20;11
53;2;19;6
174;0;20;9
760;3;18;13
489;0;18;20
676;3;22;5
729;0;15;14
599;1;17;14
738;1;18;8
386;11;20;4
330;0;17;0
529;0;20;20
130;6;20;1
732;0;17;0
214;0;31;0
163;0;16;2
534;0;17;18
390;0;19;10
378;0;19;8
709;2;18;11
618;0;9;14
361;0;15;8
658;9;19;6
527;11;18;9
328;0;18;16
669;0;16;16
144;2;18;19
669;0;16;12
70;0;16;7
751;2;16;10
633;0;18;20
75;4;24;11
105;6;17;16
444;0;16;0
710;0;5;13
625;4;18;6
569;1;12;1
429;3;10;12
18;1;20;10
755;2;18;8
367;1;18;10
577;2;17;1
429;1;10;15
707;0;5;19
390;0;19;0
580;0;5;14
31;0;16;12
284;9;17;11
530;0;13;11
57;0;10;14
391;0;19;1
402;3;20;18
712;0;5;7
585;0;5;5
474;0;16;4
445;0;13;12
667;2;11;12
685;1;18;18
397;3;20;3
255;0;18;9
430;2;19;14
90;0;30;0
535;0;28;17
649;0;17;5
638;0;12;20
465;0;5;1
692;2;18;13
57;0;10;18
575;0;5;8
384;0;18;15
763;0;18;9
70;0;16;16
612;0;20;6
629;0;17;5
583;0;5;0
591;0;5;17
55;0;7;5
759;1;18;12
630;-2;17;17
553;6;15;15
431;0;17;4
455;0;12;15
658;3;18;5
47;2;16;3
662;8;29;18
767;2;18;20
240;2;19;11
